95,3
74,3
29,5
65,4
202,3
232,3
141,4
216,3
166,3
178,2
23,4
118,7
195,2
153,3
34,4
189,4
215,5
113,4
147,6
154,5
3,6
57,3
75,3
177,2
122,4
144,4
253,4
136,6
152,5
142,6
112,3
229,3
95,3
116,7
125,1
187,3
131,2
126,6
4,6
150,2
5,4
121,6
93,5
120,3
239,2
93,5
175,4
94,5
65,4
44,4
82,5
60,5
210,4
151,5
198,5
166,3
193,6
250,4
118,7
15,5
86,3
180,2
47,3
209,4
210,4
131,2
75,3
37,3
171,4
69,0
112,3
106,8
110,5
69,0
249,2
175,4
53,4
164,5
195,2
143,3
244,2
57,3
32,4
7,4
77,6
96,6
142,6
204,5
218,6
87,2
246,5
93,5
23,4
234,3
192,3
41,4
130,3
86,3
23,4
191,3
230,3
61,5
6,2
62,4
13,3
93,5
13,3
207,3
170,5
103,3
132,5
151,5
1,4
168,1
234,3
185,4
216,3
167,6
107,1
179,3
109,5
48,4
215,5
240,3
142,6
164,5
99,3
111,5
171,4
241,4
196,4
32,4
87,2
238,4
179,3
7,4
212,4
247,4
57,3
94,5
141,4
249,2
226,5
33,2
190,5
79,4
161,4
119,3
22,5
123,2
35,2
229,3
76,4
147,6
252,5
100,5
226,5
15,5
17,6
145,2
122,4
200,5
183,3
183,3
81,4
123,2
238,4
217,4
251,5
219,4
59,4
155,3
249,2
28,4
115,3
7,4
226,5
117,4
186,4
244,2
187,3
63,3
225,2
252,5
86,3
179,3
126,6
152,5
147,6
71,4
77,6
128,2
6,2
48,4
24,5
239,2
130,3
219,4
58,4
247,4
92,5
56,3
85,3
231,3
142,6
110,5
143,3
148,5
194,2
87,2
120,3
205,5
109,5
110,5
188,3
126,6
51,4
14,4
85,3
242,5
29,5
6,2
254,4
195,2
125,1
51,4
55,6
106,8
8,2
127,3
145,2
100,5
99,3
0,4
130,3
55,6
35,2
167,6
29,5
200,5
150,2
114,4
26,6
165,5
227,7
123,2
168,1
97,3
179,3
0,4
45,1
8,2
37,3
195,2
144,4
247,4
32,4
152,5
137,3
141,4
6,2
147,6
254,4
41,4
112,3
205,5
34,4
14,4
144,4
216,3
232,3
131,2
6,2
254,4
155,3
22,5
255,5
178,2
210,4
21,6
21,6
54,7
149,3
11,4
37,3
222,6
127,3
197,5
108,2
140,2
67,1
176,4
89,5
146,5
20,6
210,4
7,4
248,7
241,4
250,4
142,6
24,5
137,3
75,3
6,2
21,6
13,3
80,2
62,4
220,5
204,5
42,4
50,6
133,5
190,5
61,5
235,3
84,3
164,5
196,4
214,4
190,5
172,5
61,5
186,4
225,2
151,5
166,3
38,5
104,4
78,5
220,5
146,5
179,3
224,3
6,2
105,6
160,4
217,4
16,4
195,2
79,4
30,1
184,5
40,5
104,4
174,4
216,3
171,4
236,4
124,7
10,3
121,6
164,5
22,5
13,3
87,2
242,5
89,5
110,5
243,4
127,3
231,3
117,4
166,3
255,5
112,3
243,4
65,4
209,4
89,5
237,4
78,5
64,5
29,5
204,5
40,5
246,5
104,4
232,3
211,3
27,7
121,6
237,4
255,5
160,4
65,4
52,3
253,4
216,3
178,2
212,4
69,0
163,4
69,0
21,6
189,4
112,3
145,2
146,5
133,5
191,3
242,5
106,8
228,3
254,4
80,2
36,4
17,6
228,3
200,5
102,4
101,1
63,3
60,5
93,5
172,5
2,4
236,4
189,4
204,5
233,6
153,3
125,1
34,4
240,3
107,1
147,6
208,4
120,3
134,2
129,2
57,3
206,4
162,5
207,3
93,5
2,4
190,5
36,4
156,5
94,5
96,6
177,2
53,4
220,5
135,2
207,3
92,5
133,5
167,6
41,4
198,5
128,2
136,6
115,3
21,6
240,3
255,5
18,5
185,4
203,3
142,6
237,4
117,4
128,2
137,3
195,2
76,4
205,5
53,4
110,5
14,4
242,5
206,4
39,1
96,6
112,3
107,1
203,3
219,4
55,6
46,2
46,2
31,2
163,4
59,4
24,5
105,6
108,2
45,1
49,7
59,4
34,4
75,3
79,4
99,3
127,3
85,3
229,3
131,2
161,4
164,5
148,5
45,1
232,3
176,4
168,1
171,4
14,4
31,2
221,4
125,1
21,6
110,5
244,2
222,6
217,4
156,5
71,4
188,3
80,2
132,5
125,1
194,2
237,4
4,6
169,5
228,3
78,5
231,3
76,4
136,6
98,5
142,6
166,3
55,6
84,3
117,4
169,5
2,4
115,3
199,3
45,1
52,3
74,3
142,6
192,3
122,4
26,6
48,4
155,3
84,3
76,4
53,4
161,4
45,1
167,6
86,3
75,3
100,5
164,5
188,3
37,3
63,3
164,5
249,2
171,4
4,6
47,3
34,4
124,7
114,4
180,2
100,5
199,3
173,5
61,5
122,4
11,4
111,5
14,4
206,4
200,5
253,4
212,4
232,3
219,4
7,4
167,6
161,4
212,4
168,1
6,2
226,5
15,5
106,8
82,5
69,0
17,6
206,4
226,5
165,5
194,2
48,4
51,4
200,5
104,4
62,4
168,1
197,5
120,3
203,3
90,5
48,4
214,4
45,1
80,2
234,3
80,2
93,5
188,3
36,4
48,4
94,5
121,6
83,4
120,3
7,4
195,2
167,6
15,5
239,2
107,1
117,4
46,2
219,4
104,4
212,4
221,4
227,7
187,3
190,5
202,3
29,5
60,5
63,3
166,3
137,3
133,5
84,3
98,5
166,3
22,5
5,4
209,4
225,2
37,3
15,5
186,4
115,3
17,6
195,2
199,3
5,4
109,5
221,4
69,0
231,3
160,4
86,3
171,4
44,4
85,3
241,4
156,5
191,3
160,4
114,4
140,2
34,4
42,4
72,6
174,4
182,3
157,6
153,3
52,3
46,2
234,3
138,5
20,6
26,6
196,4
33,2
54,7
80,2
184,5
212,4
43,6
18,5
173,5
19,5
128,2
187,3
201,4
3,6
6,2
40,5
80,2
76,4
64,5
58,4
165,5
29,5
94,5
233,6
123,2
116,7
184,5
211,3
200,5
206,4
0,4
74,3
101,1
127,3
225,2
139,6
77,6
61,5
66,6
131,2
254,4
80,2
252,5
168,1
103,3
119,3
236,4
236,4
226,5
64,5
58,4
105,6
48,4
100,5
184,5
164,5
17,6
166,3
66,6
125,1
72,6
36,4
248,7
210,4
68,6
192,3
200,5
150,2
17,6
247,4
122,4
0,4
203,3
121,6
17,6
113,4
220,5
108,2
234,3
122,4
221,4
233,6
110,5
166,3
9,4
157,6
79,4
118,7
208,4
13,3
197,5
96,6
153,3
131,2
10,3
104,4
50,6
215,5
252,5
136,6
56,3
67,1
87,2
141,4
186,4
32,4
143,3
219,4
202,3
129,2
121,6
199,3
100,5
245,3
210,4
184,5
91,3
80,2
9,4
246,5
66,6
167,6
185,4
37,3
41,4
218,6
85,3
1,4
149,3
45,1
156,5
151,5
61,5
19,5
215,5
130,3
62,4
4,6
27,7
102,4
133,5
115,3
207,3
63,3
56,3
137,3
59,4
209,4
177,2
4,6
126,6
238,4
73,3
82,5
196,4
143,3
202,3
107,1
150,2
69,0
12,6
57,3
11,4
163,4
135,2
189,4
166,3
220,5
244,2
19,5
177,2
65,4
139,6
218,6
27,7
131,2
43,6
140,2
247,4
128,2
91,3
118,7
48,4
72,6
218,6
244,2
221,4
254,4
194,2
27,7
76,4
59,4
42,4
72,6
228,3
197,5
199,3
116,7
67,1
221,4
108,2
35,2
29,5
238,4
109,5
163,4
27,7
163,4
193,6
215,5
111,5
43,6
207,3
10,3
62,4
72,6
38,5
195,2
148,5
28,4
214,4
135,2
107,1
16,4
249,2
81,4
174,4
152,5
176,4
93,5
145,2
2,4
220,5
41,4
58,4
109,5
148,5
143,3
144,4
129,2
167,6
2,4
158,5
190,5
169,5
24,5
206,4
168,1
189,4
61,5
38,5
189,4
161,4
11,4
201,4
78,5
105,6
165,5
218,6
241,4
56,3
227,7
175,4
202,3
109,5
104,4
39,1
110,5
172,5
238,4
10,3
30,1
207,3
103,3
21,6
130,3
245,3
74,3
85,3
7,4
118,7
120,3
157,6
146,5
64,5
164,5
136,6
36,4
95,3
110,5
34,4
191,3
203,3
253,4
37,3
107,1
108,2
46,2
120,3
174,4
57,3
70,4
163,4
126,6
7,4
166,3
153,3
192,3
197,5
160,4
183,3
6,2
48,4
70,4
148,5
188,3
107,1
16,4
214,4
148,5
56,3
14,4
104,4
99,3
14,4
230,3
81,4
146,5
231,3
88,2
122,4
16,4
231,3
38,5
240,3
43,6
23,4
145,2
150,2
181,4
205,5
41,4
12,6
185,4
76,4
208,4
130,3
28,4
106,8
43,6
82,5
175,4
1,4
107,1
229,3
110,5
109,5
113,4
0,4
176,4
91,3
20,6
73,3
154,5
186,4
199,3
59,4
113,4
75,3
91,3
233,6
133,5
64,5
50,6
153,3
53,4
212,4
4,6
21,6
22,5
235,3
98,5
173,5
73,3
78,5
24,5
132,5
202,3
39,1
123,2
35,2
234,3
229,3
40,5
254,4
139,6
180,2
117,4
176,4
122,4
111,5
248,7
122,4
33,2
191,3
240,3
160,4
110,5
165,5
152,5
166,3
149,3
184,5
24,5
202,3
115,3
186,4
181,4
242,5
11,4
170,5
57,3
84,3
136,6
24,5
51,4
158,5
93,5
238,4
197,5
221,4
223,4
198,5
64,5
67,1
20,6
22,5
99,3
51,4
18,5
94,5
84,3
172,5
59,4
198,5
33,2
123,2
237,4
149,3
74,3
214,4
87,2
216,3
18,5
28,4
16,4
197,5
97,3
212,4
209,4
103,3
60,5
208,4
85,3
228,3
146,5
208,4
241,4
4,6
133,5
118,7
13,3
190,5
18,5
164,5
184,5
10,3
131,2
4,6
35,2
81,4
236,4
127,3
193,6
216,3
204,5
61,5
85,3
98,5
69,0
234,3
67,1
225,2
41,4
149,3
176,4
246,5
220,5
183,3
95,3
208,4
138,5
111,5
202,3
191,3
60,5
35,2
201,4
160,4
164,5
76,4
194,2
53,4
27,7
198,5
128,2
133,5
218,6
45,1
171,4
232,3
190,5
76,4
172,5
161,4
204,5
28,4
6,2
178,2
159,3
253,4
158,5
92,5
100,5
53,4
114,4
134,2
146,5
26,6
102,4
80,2
41,4
194,2
240,3
194,2
40,5
103,3
191,3
242,5
93,5
253,4
0,4
21,6
175,4
219,4
184,5
105,6
237,4
207,3
125,1
49,7
131,2
65,4
31,2
46,2
169,5
134,2
210,4
49,7
5,4
255,5
77,6
188,3
125,1
213,3
226,5
220,5
123,2
217,4
115,3
69,0
160,4
150,2
185,4
93,5
61,5
153,3
144,4
91,3
64,5
52,3
3,6
155,3
47,3
218,6
137,3
231,3
86,3
99,3
173,5
218,6
4,6
36,4
18,5
165,5
0,4
206,4
241,4
17,6
206,4
223,4
160,4
142,6
215,5
46,2
254,4
47,3
77,6
13,3
215,5
135,2
71,4
8,2
209,4
128,2
137,3
15,5
151,5
170,5
74,3
209,4
29,5
196,4
251,5
216,3
216,3
64,5
175,4
147,6
73,3
111,5
197,5
86,3
240,3
30,1
250,4
222,6
248,7
223,4
10,3
91,3
205,5
181,4
104,4
37,3
50,6
111,5
173,5
151,5
183,3
207,3
143,3
73,3
156,5
89,5
28,4
8,2
128,2
71,4
108,2
173,5
54,7
231,3
137,3
148,5
61,5
48,4
75,3
22,5
96,6
12,6
111,5
29,5
143,3
92,5
56,3
125,1
142,6
39,1
81,4
27,7
185,4
30,1
121,6
110,5
195,2
194,2
13,3
215,5
199,3
242,5
83,4
155,3
134,2
92,5
245,3
32,4
71,4
236,4
27,7
79,4
197,5
29,5
109,5
158,5
142,6
162,5
31,2
200,5
226,5
194,2
78,5
40,5
96,6
43,6
194,2
252,5
84,3
2,4
237,4
211,3
194,2
19,5
160,4
183,3
69,0
16,4
185,4
232,3
43,6
203,3
12,6
0,4
153,3
60,5
126,6
221,4
148,5
18,5
112,3
221,4
135,2
135,2
208,4
76,4
29,5
183,3
166,3
95,3
110,5
44,4
244,2
202,3
204,5
158,5
35,2
216,3
252,5
196,4
67,1
152,5
230,3
42,4
203,3
200,5
34,4
55,6
118,7
41,4
133,5
162,5
186,4
239,2
166,3
30,1
106,8
84,3
104,4
153,3
24,5
45,1
127,3
34,4
42,4
199,3
238,4
131,2
81,4
223,4
183,3
176,4
60,5
145,2
52,3
86,3
243,4
237,4
37,3
65,4
96,6
132,5
175,4
47,3
253,4
247,4
125,1
29,5
178,2
162,5
12,6
80,2
138,5
108,2
224,3
78,5
82,5
207,3
156,5
117,4
196,4
212,4
59,4
54,7
29,5
129,2
75,3
36,4
236,4
36,4
93,5
127,3
22,5
178,2
84,3
76,4
247,4
89,5
59,4
179,3
183,3
153,3
18,5
150,2
22,5
68,6
40,5
118,7
120,3
126,6
226,5
22,5
252,5
58,4
7,4
147,6
47,3
8,2
47,3
168,1
42,4
72,6
219,4
221,4
26,6
18,5
103,3
246,5
92,5
17,6
55,6
227,7
179,3
185,4
40,5
53,4
29,5
137,3
9,4
188,3
211,3
155,3
99,3
120,3
195,2
169,5
227,7
180,2
146,5
9,4
188,3
51,4
249,2
174,4
54,7
244,2
140,2
226,5
197,5
226,5
13,3
37,3
246,5
66,6
254,4
91,3
87,2
192,3
9,4
113,4
237,4
158,5
206,4
140,2
216,3
224,3
6,2
164,5
165,5
156,5
254,4
236,4
74,3
221,4
101,1
0,4
152,5
232,3
33,2
62,4
144,4
25,5
236,4
173,5
35,2
216,3
116,7
106,8
45,1
28,4
146,5
171,4
6,2
90,5
57,3
1,4
176,4
22,5
139,6
208,4
252,5
123,2
54,7
64,5
229,3
235,3
246,5
141,4
185,4
197,5
57,3
104,4
255,5
75,3
178,2
46,2
8,2
170,5
30,1
12,6
71,4
154,5
62,4
73,3
78,5
251,5
91,3
223,4
60,5
68,6
236,4
70,4
129,2
230,3
10,3
235,3
5,4
101,1
168,1
167,6
250,4
118,7
39,1
104,4
221,4
37,3
214,4
48,4
220,5
112,3
21,6
64,5
113,4
112,3
42,4
169,5
218,6
161,4
2,4
113,4
247,4
140,2
160,4
93,5
71,4
14,4
159,3
17,6
171,4
145,2
12,6
169,5
195,2
12,6
248,7
63,3
242,5
49,7
121,6
239,2
230,3
58,4
45,1
88,2
135,2
194,2
255,5
119,3
10,3
231,3
83,4
229,3
31,2
193,6
4,6
145,2
198,5
88,2
18,5
107,1
187,3
214,4
140,2
199,3
251,5
157,6
170,5
147,6
145,2
20,6
17,6
22,5
167,6
78,5
73,3
185,4
134,2
150,2
98,5
249,2
219,4
26,6
72,6
20,6
98,5
199,3
129,2
19,5
166,3
136,6
126,6
174,4
211,3
106,8
30,1
202,3
122,4
22,5
51,4
59,4
132,5
102,4
206,4
221,4
112,3
96,6
26,6
136,6
96,6
86,3
67,1
221,4
250,4
123,2
226,5
207,3
182,3
219,4
156,5
47,3
132,5
233,6
110,5
179,3
56,3
163,4
7,4
160,4
145,2
20,6
139,6
164,5
139,6
152,5
11,4
173,5
236,4
155,3
219,4
171,4
54,7
54,7
76,4
173,5
20,6
104,4
244,2
178,2
188,3
182,3
194,2
203,3
182,3
240,3
63,3
52,3
58,4
33,2
91,3
175,4
228,3
93,5
80,2
233,6
148,5
202,3
239,2
139,6
235,3
182,3
157,6
231,3
251,5
16,4
135,2
84,3
64,5
229,3
108,2
74,3
235,3
183,3
173,5
148,5
229,3
229,3
41,4
164,5
182,3
160,4
211,3
95,3
55,6
252,5
152,5
2,4
187,3
189,4
174,4
136,6
76,4
106,8
173,5
189,4
221,4
230,3
232,3
135,2
10,3
61,5
53,4
241,4
95,3
201,4
84,3
228,3
143,3
254,4
113,4
75,3
43,6
203,3
29,5
38,5
190,5
72,6
81,4
209,4
22,5
163,4
22,5
168,1
155,3
130,3
11,4
41,4
150,2
115,3
150,2
161,4
250,4
177,2
54,7
23,4
51,4
150,2
65,4
85,3
249,2
90,5
228,3
17,6
246,5
1,4
67,1
125,1
184,5
58,4
131,2
46,2
38,5
228,3
124,7
15,5
105,6
202,3
101,1
156,5
32,4
140,2
108,2
155,3
221,4
26,6
46,2
69,0
200,5
64,5
91,3
87,2
196,4
192,3
238,4
133,5
196,4
138,5
180,2
49,7
140,2
205,5
235,3
12,6
126,6
139,6
222,6
171,4
115,3
37,3
10,3
215,5
240,3
122,4
106,8
140,2
23,4
98,5
71,4
130,3
253,4
77,6
154,5
213,3
8,2
87,2
15,5
174,4
1,4
64,5
187,3
200,5
171,4
97,3
149,3
160,4
254,4
5,4
10,3
27,7
95,3
216,3
1,4
127,3
94,5
24,5
216,3
21,6
95,3
186,4
163,4
24,5
99,3
110,5
106,8
127,3
163,4
106,8
92,5
125,1
224,3
191,3
52,3
26,6
7,4
125,1
200,5
165,5
233,6
224,3
241,4
233,6
136,6
187,3
125,1
123,2
14,4
232,3
52,3
141,4
98,5
63,3
132,5
92,5
236,4
212,4
48,4
227,7
181,4
68,6
249,2
229,3
247,4
157,6
216,3
3,6
201,4
61,5
152,5
110,5
253,4
67,1
253,4
181,4
157,6
67,1
10,3
22,5
219,4
35,2
63,3
54,7
254,4
55,6
233,6
214,4
251,5
64,5
218,6
107,1
169,5
138,5
230,3
187,3
19,5
179,3
254,4
111,5
119,3
83,4
156,5
199,3
188,3
66,6
25,5
136,6
250,4
149,3
181,4
13,3
217,4
92,5
204,5
109,5
183,3
147,6
110,5
148,5
195,2
171,4
196,4
141,4
183,3
173,5
206,4
172,5
238,4
175,4
39,1
21,6
24,5
75,3
248,7
94,5
130,3
17,6
224,3
144,4
93,5
24,5
206,4
107,1
32,4
132,5
191,3
10,3
103,3
4,6
65,4
160,4
163,4
141,4
27,7
97,3
26,6
51,4
104,4
95,3
247,4
50,6
238,4
8,2
76,4
245,3
170,5
146,5
0,4
223,4
162,5
254,4
94,5
8,2
13,3
145,2
192,3
163,4
36,4
124,7
81,4
217,4
68,6
13,3
116,7
24,5
174,4
158,5
184,5
242,5
135,2
227,7
42,4
218,6
3,6
142,6
208,4
51,4
130,3
231,3
86,3
170,5
108,2
46,2
155,3
234,3
130,3
163,4
41,4
124,7
50,6
220,5
117,4
50,6
179,3
106,8
47,3
56,3
163,4
190,5
243,4
26,6
209,4
34,4
150,2
219,4
23,4
216,3
32,4
92,5
160,4
91,3
228,3
237,4
141,4
116,7
108,2
68,6
207,3
52,3
121,6
146,5
153,3
216,3
121,6
246,5
183,3
113,4
181,4
238,4
184,5
146,5
234,3
182,3
195,2
50,6
64,5
95,3
91,3
99,3
4,6
221,4
169,5
199,3
142,6
98,5
43,6
220,5
97,3
30,1
25,5
191,3
234,3
136,6
154,5
168,1
207,3
183,3
30,1
21,6
1,4
43,6
206,4
243,4
123,2
3,6
172,5
142,6
194,2
223,4
212,4
204,5
0,4
118,7
236,4
236,4
51,4
44,4
115,3
99,3
179,3
108,2
63,3
237,4
97,3
14,4
102,4
85,3
167,6
246,5
191,3
147,6
240,3
190,5
210,4
57,3
11,4
22,5
216,3
105,6
100,5
54,7
248,7
23,4
105,6
106,8
152,5
6,2
32,4
200,5
178,2
212,4
109,5
176,4
215,5
233,6
136,6
61,5
175,4
153,3
216,3
101,1
205,5
123,2
124,7
77,6
254,4
5,4
196,4
253,4
229,3
101,1
13,3
33,2
243,4
52,3
112,3
106,8
28,4
92,5
240,3
17,6
9,4
31,2
226,5
213,3
30,1
109,5
177,2
105,6
111,5
13,3
201,4
194,2
179,3
31,2
77,6
202,3
142,6
170,5
166,3
11,4
184,5
120,3
121,6
247,4
137,3
103,3
210,4
191,3
231,3
6,2
54,7
248,7
57,3
84,3
63,3
28,4
117,4
90,5
98,5
41,4
40,5
72,6
89,5
159,3
73,3
142,6
169,5
39,1
141,4
162,5
53,4
155,3
200,5
131,2
148,5
172,5
7,4
77,6
218,6
211,3
148,5
72,6
10,3
37,3
236,4
169,5
170,5
183,3
233,6
23,4
60,5
45,1
55,6
69,0
67,1
149,3
168,1
